rs_CLEC3A,rs_CPB1,rs_SCGB2A2,rs_GSTM1,rs_MUCL1,rs_TFF1,rs_SCGB1D2,rs_ADH1B,rs_ADIPOQ,rs_PIP,rs_HMGCS2,rs_S100A7,rs_TAT,rs_CYP2B7P1,rs_ANKRD30A,rs_SERPINA6,rs_PRAME,rs_AGR3,rs_TFAP2B,rs_KRT14,rs_MYBPC1,rs_UGT2B11,rs_DHRS2,rs_KCNJ3,rs_SOX10,rs_STAC2,rs_SLC30A8,rs_C4orf7,rs_CYP4Z1,rs_TUSC5,rs_VSTM2A,rs_GABRP,rs_KRT5,rs_MUC6,rs_CEACAM5,rs_LEP,rs_FABP4,rs_CIDEC,rs_GSTT1,rs_COL2A1,rs_CALML5,rs_FABP7,rs_CST1,rs_PIGR,rs_GP2,rs_OLFM4,rs_KRT6B,rs_C1orf64,rs_KLK5,rs_HOXB13,rs_KLK11,rs_SYT13,rs_CRABP1,rs_SLC34A2,rs_LTF,rs_BMPR1B,rs_CEACAM6,rs_CLCA2,rs_CRISP3,rs_TFF3,rs_MUC5B,rs_CST9,rs_TCN1,rs_NPY1R,rs_ABCC11,rs_GPD1,rs_DSG3,rs_KRT17,rs_PLIN1,rs_AGR2,rs_KIF1A,rs_GRIA2,rs_TNNT1,rs_LRP2,rs_CIDEA,rs_ALB,rs_C20orf114,rs_PROM1,rs_PI16,rs_FAM5C,rs_PGR,rs_ELF5,rs_OBP2B,rs_PVALB,rs_KRT6A,rs_VGLL1,rs_MMP1,rs_KCNC2,rs_CYP4F8,rs_GFRA1,rs_CP,rs_CBLN2,rs_AQP5,rs_COL17A1,rs_CYP2A6,rs_LBP,rs_KLK6,rs_PLIN4,rs_A2ML1,rs_KLK7,vital.status
0.892818427795033,6.58010326446913,14.1236716438184,10.5203345329874,6.64946600880863,13.1892374490642,10.6065012657832,10.2299704630552,10.2483794712702,10.3384899336156,7.9046093347729,0.0,2.14639454906051,8.75480067068226,9.68117602836579,1.44020807501375,9.36325760643347,12.8062722329701,11.675895919932,12.5348839536099,6.43763889901635,3.87861745406448,8.37571716498335,0.892818427795033,8.27954465430216,10.5408085317062,8.7901337464879,6.05627354105307,2.61842661664593,7.30582555129481,7.26534124831858,7.53304544859549,12.6395184793358,10.2097588093458,2.89260474268157,4.51403386476875,9.31069752330458,7.80033759214939,0.514400039036616,7.13166355964781,5.17508941160876,2.71571768922239,10.4610609026988,7.1094556353912,10.4901428901951,6.18926713613591,8.85830525414328,11.5537498494229,7.76098867116177,2.51409700489423,11.6222059672139,4.14630493181738,4.61836788144821,5.74667823154279,10.2196409499343,8.96109252166698,6.52076166625319,6.66781834271599,3.32142306323736,13.8495240695115,9.43197765663377,1.83608571170241,5.20890347706038,9.15569965537231,11.1208761254557,8.89771358099775,8.36638341819172,11.6707865725846,9.48296361018445,14.5340765011727,2.80688081579387,0.892818427795033,4.59298318862288,9.22859794126688,6.13753221342287,2.40163046658474,7.84403093682431,6.86097024464744,6.47285652137598,0.514400039036616,12.7873480189226,9.11615106911406,3.49591257368566,3.92003599347489,4.51403386476875,1.65168318063211,0.892818427795033,2.97351943968502,5.10498656495273,14.4870775825505,5.30349218031118,1.99956712655347,2.97351943968502,11.0820594024889,2.51409700489423,1.83608571170241,7.00746799968424,9.07319496923121,2.14639454906051,7.39665443985977,0
0.0,3.6913108202263,17.116089732886,8.17952150021844,9.69166675947293,9.86761604994958,15.5172311189437,1.81889145303248,1.28959842214019,7.91172333519282,1.28959842214019,0.444879056415559,2.41516372957243,5.69828794376315,7.88552250743536,0.0,1.81889145303248,9.7985024205816,11.5752059514561,11.6219123949183,8.54437835167822,8.88105490535341,11.5046951170665,3.21823869925318,8.3742387741967,9.06183666856657,0.784336461442977,6.83340625475236,3.03968237340958,0.0,0.0,9.88369992531579,11.3792582999541,0.784336461442977,5.21394212496491,0.0,3.47408554844367,0.444879056415559,9.33623807974375,3.88007815307922,4.50266157390617,4.98631991061143,7.80393735784443,7.08821687664581,7.70752410069399,5.62627850381324,9.00617990794751,8.33282338042352,8.11144556854132,0.0,1.48841217599573,3.94917071159817,5.63678700521823,8.07519833813979,11.2321535301118,9.16437423761464,6.67925347302204,10.1999061504433,2.59838902770029,11.5896478697864,6.30394509647855,0.444879056415559,6.76798048006802,5.97170678192435,13.2535824496173,1.48841217599573,9.14056932100333,11.2702014606278,2.97487801341583,11.003312701727,3.10168368928722,2.59838902770029,4.73561965339812,12.1102049557061,0.444879056415559,6.90905781853195,9.46272474335325,8.37109487791884,1.05900910004046,6.25019797061694,12.1768925715241,5.92101256259996,0.444879056415559,5.49379461865292,4.30596322725998,5.2554516353613,3.42641237175856,0.0,4.7742125022499,8.04197667385568,6.55548181836625,6.86503788818835,2.90702524086232,10.541477475294,0.0,1.05900910004046,6.24333776529609,5.15666762234388,1.28959842214019,7.51301534852321,0
3.74814990360951,4.37525495041105,9.658122561431,10.5173296357657,11.6443069615456,12.1095391482079,5.32698308814846,11.9114370432701,11.9753485615302,5.11492500345468,9.38337943354522,4.1260560176619,16.1731768274557,8.63091323488617,9.61031009883917,6.79102480007363,4.73367430139923,7.72836544373903,8.29013683889035,11.8206887628906,2.32877903095893,1.06860202737867,16.1894747296993,4.98763920612902,6.59205781149086,6.6351681410494,3.89726947283354,2.61381450656865,2.77669358234159,9.23888404528372,3.02249210140117,8.65205727949517,12.3225395890764,0.0,8.57250393840562,10.1245320853195,11.4595241407856,9.30961731951907,3.93225964167864,11.6484227040637,9.85958028724176,3.78689950508474,9.113967146433,6.02269182814192,4.03240945518361,2.69755143881627,9.41773587122946,7.34591702989866,8.30689834665361,0.449746239021009,2.69755143881627,10.090086345032,2.32877903095893,6.64046765089674,7.81058770029803,8.18707241566914,8.54309563779326,4.52029023117541,2.85171906302582,10.0774427658866,6.88331900145629,3.11799418804442,2.85171906302582,9.46330468272506,7.39377312311391,10.0302792391281,8.75824753709398,11.9439476181186,10.9267992933797,13.1544670421859,1.30053377249537,0.449746239021009,8.66901152469437,9.72948394442813,7.52276904000151,10.113617682659,11.059075164167,7.66216703866889,8.30189031012339,6.04684025420297,11.8850231365166,4.52029023117541,1.30053377249537,1.50029217673417,4.56556671322179,3.39378684914457,8.02633807957148,1.06860202737867,5.85046690899761,11.3077028752922,11.1324397713905,3.39378684914457,1.97320715411346,10.6911407584446,7.01563917542393,6.73267350996302,7.07555402328398,11.1457123504693,0.792105705662905,7.718376696948,0
0.0,18.235518526137,18.5354797946957,10.5574646589267,8.91376007809034,14.0789924651536,14.5335839703018,9.21147610659675,8.20505913277743,13.304434392607,4.34799157219536,0.0,2.97421724545639,7.83626500705981,9.73237401904933,2.97421724545639,9.06920081559988,11.1906014040132,3.66668843145387,9.65145967932101,5.46489367049439,3.04643867380209,4.74521043599834,4.37629038333705,5.39745388051041,6.04334669236799,1.77424940730477,2.44299655951803,1.38609355836741,4.88964389119976,0.0,7.52479085958991,9.73510833822496,5.43829617882402,15.6571120998431,1.77424940730477,7.36450414778353,4.60874420167889,10.2633141591677,5.50389568515054,6.60614015444428,2.0797706277966,6.08680923722797,7.11865873355048,7.30685825650446,2.21129260371365,5.90450095734429,10.8747911267581,4.90914424770969,0.0,1.14424219728131,12.6341363190635,3.18087984634869,6.30861752987027,12.9755350039103,14.1491936362962,18.3298913018344,0.853516664754699,7.01447246255316,16.4205022647452,12.010550134266,2.89818900033277,8.05338018717747,11.232325643796,8.97865212100153,5.82459476008037,4.88964389119976,9.05395112508049,6.75905194323069,13.4134336968319,0.0,10.7132677605233,4.51002512894388,13.0900976452002,4.25959639786233,0.0,8.36365864036841,6.02558697757471,7.71130836293191,0.488926267524134,13.0333139176919,5.20575220346748,0.853516664754699,12.6313870089525,1.38609355836741,2.33179119099556,3.91838623444635,2.33179119099556,1.38609355836741,8.49367695221062,4.89884199285061,0.0,2.0797706277966,8.63506835320889,2.21129260371365,1.14424219728131,2.81790972170135,6.75905194323069,1.59316251455329,3.41715040121514,0
0.0,4.58372365573066,15.7118649461095,12.9646066190789,8.43002846244952,8.88166920725946,12.8045206696992,5.38571402616765,4.29434137197501,6.80651740063137,6.11156971787277,0.841892631603056,2.79553839215827,7.70190109367783,10.7591984534083,8.48051031736001,1.37005265571591,11.2354538724184,11.450051956069,9.49521846213521,5.09931624699413,4.71944084601737,14.1196321390931,1.75582761922228,4.6535186707536,5.4654978394554,2.31092173523034,6.35445392374704,10.7959920591545,2.79553839215827,3.39351230371601,7.29555222695717,9.35474349476615,4.63062679822026,4.78372903293869,1.13000830410861,6.14426259446781,1.28113441333636,9.09319675242349,3.49839130003299,6.34745129103898,0.481505616577055,9.90360261656503,7.21320242165706,7.73178672785816,4.48507899268758,7.06313402425019,10.7710224163023,5.25710493357499,3.93197610426944,2.62072715432213,7.47332909820681,4.35145872332158,4.63062679822026,8.38799015381014,10.2597898622234,7.32793162453004,6.03518399661834,6.40254312477048,10.3169197972369,2.05990898901869,7.03725811150372,4.17284750429357,9.83391503911458,9.24880354228609,4.90314916820993,6.69508766973397,9.63117123397202,6.3047063327026,12.2481376143381,1.57579637532908,4.76282715399948,8.34995480847442,11.9512102466647,0.481505616577055,3.22034543435704,8.87802914182083,10.3426787395315,2.42174843217378,0.0,14.0575171100226,2.19086766522892,5.24208035857068,3.39351230371601,1.37005265571591,3.85506280681245,5.45250318782532,1.13000830410861,5.32996671638522,14.3241035215839,9.17171023342275,10.0638458867567,1.13000830410861,8.30908885462696,0.481505616577055,2.31092173523034,3.4469046351397,7.14618475450371,0.481505616577055,4.23486915170538,0
0.602836911803539,1.02665843815573,9.24879358231591,7.77374781319768,6.08552450945779,0.0,5.09571348425126,7.93531771078707,6.91663547546286,11.0807760978207,5.84637546849085,8.67114827468126,2.03984026453179,4.66548373255265,0.0,0.602836911803539,11.4872437942659,0.0,6.07446262070454,8.7874827458675,5.80682154155448,0.0,1.02665843815573,0.602836911803539,12.1690647322014,7.86964812641562,1.02665843815573,17.6800230250806,9.99095131603572,4.21993517207641,0.0,14.5465918153872,7.19207775056549,1.35388783628491,4.2980864023568,2.50283975825593,7.99812779059549,5.6957127050938,0.602836911803539,3.29534099768018,11.3891024513092,7.98637338828369,8.68757549467423,10.2894641323769,0.602836911803539,10.1502212513821,8.89670294577104,1.02665843815573,9.22147692125399,1.35388783628491,6.73186884764696,6.74588000051454,10.172437885011,11.2945587782952,14.4848145380838,3.63352420945583,8.92314858608563,7.12932526668108,8.46425330182739,5.46106356375693,7.31934426003378,0.0,6.42730781512388,9.5132771521677,3.13423737127345,6.18143654291561,3.36962002792717,9.89046614898891,6.59149541850531,1.84534953815009,3.8565375782579,2.62917007775213,0.0,7.43628845610554,3.04638628550784,4.8058599278667,1.02665843815573,12.797616116718,6.65969198497783,9.57344288589589,4.50996181035548,12.3562373382384,5.97089965791316,1.35388783628491,7.01826361704609,10.9127899604519,3.63352420945583,0.0,0.602836911803539,7.32868390207478,10.5995955445284,0.0,11.4725728603417,4.40791014106387,0.602836911803539,3.80392961077011,9.28402961861812,7.87603310216603,10.6854031189162,4.95805384819063,1
5.65431237031061,2.84207372176819,8.23195506414253,0.0,8.49048148348234,7.28570552285795,7.06247685756856,6.7932625491739,5.90701081518618,6.82305127752886,2.76230628900288,6.28781763473997,8.07574974642288,2.39017239630348,4.59330595925049,0.0,8.20957569708263,4.66084877415847,6.30902517108969,11.4526397028733,9.74470351825058,0.470614952020743,2.27991696162368,2.1605652776816,7.4314215499732,9.41620935382908,0.470614952020743,16.7070359455692,2.76230628900288,4.00364720776983,1.55006336316472,12.9926282437514,13.0662854280478,8.15791480580197,1.55006336316472,2.27991696162368,6.48704090509086,3.46296844032096,8.35430669183988,3.77890241734403,6.32299169032739,11.4958567753046,3.73778409137529,10.634014081331,3.30305008468167,5.77098493322814,8.07368636657039,4.47320244331315,6.06494319249125,4.4980338085832,4.74624826296974,2.1605652776816,5.85988757458307,11.8950294541808,17.7966244668949,6.73177383259065,6.22226167117366,4.6161753487713,5.01068586362108,8.28286232081429,10.8243117686501,0.0,3.65186683476524,5.18903777914074,5.50303700811904,5.02784408648882,6.45569051997534,10.9097950761574,5.23408356522801,8.42237934875036,2.27991696162368,1.10902617649837,7.0330408019239,10.9338855088838,1.34630451613469,9.37071007132469,4.19805404881418,10.6781471902735,5.80123109950644,1.55006336316472,6.97230321162185,10.9446527709879,5.53937907676109,2.58820491820984,6.19213891879182,6.86661253655539,10.5291064482211,3.185660431297,0.470614952020743,9.46583553313674,10.7711835659147,2.03040671042605,5.87892393130949,9.12082624212079,0.470614952020743,11.1113562317929,5.27776535173341,6.52378618362113,11.1639530880305,4.82687385141904,0
2.37094541257664,0.430499386222592,0.0,5.45191991924543,2.78899885210611,0.761710784363344,2.63598650374562,6.46404087188989,7.38857875050387,2.55294262654113,1.62592504849965,0.430499386222592,1.62592504849965,1.45349124040746,0.0,0.0,11.8210338729333,0.430499386222592,5.71327790057272,10.8453525963309,5.14672852793188,0.0,0.430499386222592,0.430499386222592,12.6701164430087,11.7615904988114,2.8598105648013,7.10131705309078,0.0,4.99767177661157,0.0,14.3019863508003,13.2878315556643,1.45349124040746,0.0,4.45049205834146,7.47571154722396,4.83142632853262,9.20302565494873,10.5090977286311,11.7072642579568,9.78489882478329,7.45584666140559,2.37094541257664,1.91911121643113,1.91911121643113,6.91433729069764,0.430499386222592,7.48133769537092,9.12520628614926,2.92732760504922,5.93447404100256,14.7092296744432,8.56733286383953,7.19331245179171,9.29454470675092,0.430499386222592,4.90023888773609,0.430499386222592,1.45349124040746,12.8157639345478,0.0,0.0,5.34489239447693,3.75686317530798,6.18945296764884,6.35181557899295,11.5610155642185,6.3822055302868,2.78899885210611,10.6701647640076,6.63530601834449,5.6040624254401,11.8487738913216,2.92732760504922,0.761710784363344,0.761710784363344,11.8635238931758,1.25755379022474,1.77993205081457,4.116331483821,12.4927721709509,1.77993205081457,0.0,4.116331483821,11.6096656809844,9.32458741476888,0.761710784363344,0.0,10.3723470766081,6.28660581213979,3.27700278563884,9.58581133710172,5.49705025008809,0.430499386222592,3.75686317530798,7.13382960906413,7.56053995595642,13.7596159050014,6.81535895713474,0
0.0,0.603596674860207,2.21312950000748,5.9492337565011,0.0,1.84707489015888,1.0279325286485,0.0,1.0279325286485,1.62208697098852,1.84707489015888,0.0,2.36636418294565,1.84707489015888,0.0,0.0,8.1185211769882,0.0,0.0,9.37265636560042,6.29301543217648,0.0,5.65412329740246,0.0,12.9353835004184,8.66990018504944,0.0,2.36636418294565,5.54597454501263,0.0,0.0,13.610572592829,11.60075794698,0.0,0.603596674860207,2.50484917171436,3.37182368087361,3.13638828300163,0.0,4.75367940730046,7.73454434428498,10.1427418311246,6.43838268449744,2.50484917171436,0.0,2.63122071794488,11.9314476825734,0.0,11.5732258192535,7.40372360602574,0.0,9.19222351412149,12.4853795533771,7.3123620392684,5.16227852724797,6.49764908713634,1.35535462056107,5.37589784019541,2.50484917171436,3.13638828300163,9.71882001658248,0.0,6.55457503857389,11.6978149909781,0.0,2.63122071794488,4.6380274847882,13.0636634212046,1.62208697098852,1.35535462056107,11.5418936535953,3.44246583497662,4.18150810260604,0.0,0.0,2.36636418294565,1.62208697098852,11.78429629593,3.57416207336053,0.0,3.13638828300163,11.8889948235422,8.00347631017103,0.0,4.51229010577038,13.2890178605331,7.68076317548727,0.0,0.0,9.14534170425419,0.0,1.35535462056107,12.2350708382987,6.67683014592864,1.35535462056107,0.0,10.9952477719658,4.05192888499424,9.41389740436606,10.6108406666764,0
0.0,8.18728723707797,5.25076455340516,0.493032418128341,0.0,10.2939665635278,3.05892254266585,9.76624878986612,9.30025210589952,0.0,0.859810564801295,0.0,1.39489822415673,10.3208690160521,10.6930618399734,1.60269441167592,1.94557024955293,11.8005371992919,9.36497200698484,0.493032418128341,1.78429457803176,0.0,9.01456368084924,5.99417011807787,1.39489822415673,1.39489822415673,6.04846289699166,2.0906163484066,5.05249414814842,7.35725287829666,3.89457527317528,6.64388215805175,2.55802267352524,8.56170341206128,5.20369058707779,6.55290882239135,11.2479542078006,7.36440434152833,9.49121175600309,12.4557439643638,0.493032418128341,0.859810564801295,11.2954980450048,1.78429457803176,4.27304585560463,1.15198866642251,0.493032418128341,10.6410080249096,1.60269441167592,0.0,0.0,12.1879400433817,0.859810564801295,0.0,11.2389842686382,13.7641879934872,5.9849196833263,1.60269441167592,2.0906163484066,10.64944921265,2.45459705653455,10.6006968156964,4.33260053298984,10.7243195195829,4.57381075939012,8.77798215172414,0.859810564801295,4.52358704618738,8.89865610146382,13.5350095132042,0.0,0.0,4.00669298278711,9.79630670176864,5.65240618361496,7.12012069411784,8.85108156250727,8.59096011891345,7.3209521423348,0.0,7.05530846886103,2.34315195221274,0.859810564801295,8.61214420420474,0.0,0.493032418128341,8.00481933437623,0.0,2.34315195221274,14.5708223705211,2.98437060553627,9.53623788914459,1.39489822415673,3.58498654543813,2.65452719581452,6.02157078133608,1.15198866642251,10.5889148190505,1.39489822415673,0.493032418128341,1
